id	_vascanTaxonID	_taxonMatchType	scientificName	family	_synonym	_habit	_rawMedicinalUses
55	http://data.canadensys.net/vascan/taxon/2686	single	Aralia racemosa L.	Araliaceae		Herb	Small quantity of this plant with small quantities of Pyrola uliginosa, Baptisia tinctoria, Galium aperine, Streptopus amplexifolius, Acer pennsylvanicum and Eupatorium perfoliatum used for gonorrhea, kidney troubles and for blood spitting [Algonquians: 63]. Boiled and applied to wounds [Mi'kmaq: 43].|Roots: Infusion used as medicine [Ojibwa: 86]. Used to make poultices for boils [Chippewa: 85]. Tea used to treat tuberculosis, or combined with Euphorbia spp. to treat diabetes [Algonquin: 69]. Mixed with Cornus stolonifera and smoked against headache. Steeped and taken in consumption, against gonorrhoea, or mixed with black snakeroot in kidney trouble [Malecite: 65]. Grinded and taken with water for cold, cough and sore throat [Mi'kmaq: 62]. Steeped in water and drunk for cold [Mi'kmaq: 62]. Decoction taken in cough Poultice applied to boils, fractures, sprain or strained muscles [Ojibwa: 47] or to the feet in general dropsy [44]. Decoction of stalk of Ribes triste, root of Aralia racemosa and root of Aralia nudicaulis taken for amenorrhoea [Ojibwa: 47]. Rhizome/root used as a carminative as well as an expectorant and antiseptic in cough, chest pain and mortification [44].|Fruits: Juice and oil of the seeds poured into the ears to treat deafness [44].
56	http://data.canadensys.net/vascan/taxon/2847	single	Arctium lappa L.	Asteraceae		Herb	Used as blood medicine [Ojibwa: 86]. |Roots: Crushed with buds of Populus balsamifera and applied to sores [Malecite: 65].|Buds: Steeped and used in chancre [Malecite: 65].
57	http://data.canadensys.net/vascan/taxon/2848	single	Arctium minus Bernh.	Asteraceae		Herb	For fever, headache and rheumatism [Abenaki: 67]. |Roots: Mashed, heated and used as a poultice for boils and absceses [Algonquians: 63]. Used as a tonic or as part of a medicine for stomachache [Ojibwa: 87].|Leaves: Infusion taken in cough [Ojibwa: 47].
58	http://data.canadensys.net/vascan/taxon/15868	single	Arctostaphylos alpina (L.) Spreng.	Ericaceae		Shrub	Infusion used as a wash for rheumatism and general illnesses [Ojibwa: 19].|Bark: Decoction used for blood problems [Ojibwa: 19]. |Leaves: Smoked to induce intoxication [Ojibwa: 86].
59	http://data.canadensys.net/vascan/taxon/5492	single	Arctostaphylos uva-ursi (L.) Spreng.	Ericaceae		Shrub	Whole plant: Mixed with that Vaccinium myrtilloides in a tea taken to trigger menstruation [Cree: 95].|Stem: Mixed with Vaccinum myrtilloides in a decoction taken to prevent miscarriage and speed up recovery after childbirth [Cree: 95]. |Stem, leaves and fruits: Decoction drunk for pain in the back and sprained back [44]. Leaves and fruits: Tonic [Mi'kmaq: 62]. |Leaves: Decoction drunk to treat bladder and kidney problems [Metis: 13]. Dried and pulverized and combined with tobacco or red willow and smoked with a pipe to treat headache [Chippewa: 47] or intoxication [Ojibwa: 86]. |Fruits: Mixed with grease and taken against diarrhoea [Cree: 95]. |Roots: Tea drunk to treat a persistent cough [Dene: 13; Chipewyan: 92]. Mixed with herbs and given in excessive menstrual bleeding [Cree: 95].|Bark: Tea with bark and root of Salix discolour, Pinus strobus, Quercus rubra and Pinus banksiana given in fainting and fits [Ojibwa: 86].
60	http://data.canadensys.net/vascan/taxon/2674	single	Arisaema triphyllum (L.) Schott.	Araceae		Herb	General medicine [Ojibwa: 86]. Steeped to make a liniment for external use [Mi'kmaq: 44; Algonquians: 63]. Scraped, pounded, moistened and applied as a poultice on abscesses and boils [Malecite: 65]. |Root bulbs: Used to treat tuberculosis and as a general stomach medicine [Mi'kmaq: 62]. |Roots: Decoction used to treat sore eyes [Ojibwa: 47, 86].
61		none	Aristolochia serpentaria L.	Aristolochiaceae		Herb	Roots: Steeped and used for fits [Algonquians: 63].|
62	http://data.canadensys.net/vascan/taxon/2853	single	Arnica angustifolia Vahl	Asteraceae	Arnica alpina (L.) Olin	Herb	Flowers: Petals mixed with grease or oil to make an ointment used to rub aching muscles [Dene: 100]. |Above-ground parts: Tea used to treat skin rash [Dene: 100]. |
63	http://data.canadensys.net/vascan/taxon/2878	single	Artemisia absinthium L.	Asteraceae		Herb	Entire top of plant boiled and used as a warm compress to treat sprain of strained muscles [Ojibwa: 47].|
64	http://data.canadensys.net/vascan/taxon/2885	single	Artemisia campestris L.	Asteraceae		Herb	Roots: Chewed and juice swallowed as an emetic or to treat a sore throat [Dene: 13]. Tea drunk against constipation [Ojibwa: 19]. Chewed to cure sore throat or to induce vomiting [Chipewyan: 92].|
65	http://data.canadensys.net/vascan/taxon/2890	single	Artemisia dracunculus L.	Asteraceae	A.dracunculoides L.	Herb	Leaves and flowers: Dried, steeped in water and taken to treat heart palpitation. Chewed and used as a poultice to stop bleeding from wounds [Ojibwa: 47].|Leaves: Chewed to treat heart palpitation. Dried, steeped and taken to treat dysentery [Ojibwa: 47].|Leaves and stalks: Decoction taken in amenorrhoea [Ojibwa: 47].|Leaves, stalks and roots: Decoction taken to ease labor [Ojibwa: 47]. |Root: Mixed with Dirca palustris in a decoction used as hair ointment. Decoction taken in amenorrhoea. Strong decoction used as a bath for strengthening children or elders [Ojibwa: 47].
66	http://data.canadensys.net/vascan/taxon/2891	single	Artemisia frigida Willd.	Asteraceae		Herb	Leaves: Rubbed on the skin as an insect repellant [Cree, Metis: 13]. Boiled leaves used as a poultice to treat skin problems, including promoting healing of burns with limited scarring [Cree: 13]. Tea drunk to relieve back pain caused by kidney trouble, to rid the body of intestinal worms, as a diuretic to treat bladder infections and other urinary disorders, to relieve the body of toxins, as a tonic to promote healing, as a gargle to treat a sore throat, as a wash for wounds and to clear blurred vision, and as a bath for sore feet, rheumatism, or arthritis [Metis: 13]. Chewed to freshen the breath [Cree: 13]. Decoction used in fever and headache [Cree: 95]. Dried, scrumbled, and placed on a hot stone, and fumes used as a disinfectant [Ojibwa: 47].|Roots: Mixed with Rosa arkansana, Astragalus crassicarpus and Polygola senega in a decoction used to stop bleeding from wounds, as a tonic, stimulant and antidote. Decoction used as an anti-convulsive [Ojibwa: 47].
67	http://data.canadensys.net/vascan/taxon/2902	single	Artemisia ludoviciana Nutt. ssp. ludoviciana	Asteraceae	A. gnaphalodes Nutt.	Herb	Flowers: Dried and placed on coals, fumes act as an antidote for "bad medicine" [Ojibwa: 47]. ||
68	http://data.canadensys.net/vascan/taxon/2905	single	Artemisia norvegica ssp. saxatilis (Besser) H.M. Hall & Clements	Asteraceae	A. arctica Less. ssp. arctica	Herb	Roots: Boiled and drunk to treat backpain [Dene: 98].|||Decoction used for stomach troubles, cold, worms, and other ailments [44].|
69	http://data.canadensys.net/vascan/taxon/2912	single	Artemisia tilesii Ledeb.	Asteraceae	A. tilesii Ledeb. ssp. elatior (Torr. & A. Gray) Hultén	Herb	Tea used for cold and sore throat. Steam inhaled to clear nasal passages [Dene: 99]. Used to treat congested chest and to clear a stuffy head or nose [Dene: 100]. |Flowers: Boiled and drunk to treat cough and liver ailments [Dene: 98].|
70	http://data.canadensys.net/vascan/taxon/2698	single	Asarum canadense L.	Aristolochiaceae		Herb	Roots: Used as general medicine [Ojibwa: 85, 87]. Remedies for bruises and contusions [Algonquians: 63]. Tea drunk for fever and convulsions in infants [Algonquin: 69]. Steeped and given in cramps [Malecite: 65]. Used as cough medicine [Abenaki: 67]. Mixed with Plantago major to make a poultice used to treat inflamed skin. Dried, mashed and applied as a poultice on fractures [Ojibwa: 47].  |Rhizomes and roots: Used as a carminative [Ojibwa: 88] or as a remedy for stomach troubles [44].
71	http://data.canadensys.net/vascan/taxon/2711	single	Asclepias syriaca L.	Asclepiadaceae		Herb	Roots: Used as a "female remedy" [Ojibwa: 87]. Decoction used in confinement [Ojibwa: 47]. |
72	http://data.canadensys.net/vascan/taxon/2713	single	Asclepias tuberosa L.	Asclepiadaceae		Herb	Roots: Used as a diaphoretic and cold medicine [Penobscot: 44]. Eaten raw for pulmonary troubles, chewed and put on wounds or pulverized on wounds, and also applied as a remedy for old obstinate sores [44]. |
73		none	Aspidium cristatum (L.) Sw.	Polypodiaceae		Herb	Roots: Tea taken in stomach troubles [Ojibwa: 87]. |
74	http://data.canadensys.net/vascan/taxon/5633	single	Astragalus americanus (Hook.) M.E. Jones	Fabaceae		Herb	Roots: Chewed and juice swallowed to treat stomachache, cramps or stomach flu [Cree: 95].|
75	http://data.canadensys.net/vascan/taxon/5650	single	Astragalus crassicarpus Nutt.	Fabaceae		Herb	Roots: Mixed with Artemisia frigida, Rosa arkansana and Polygola senega in a decoction applied to wounds to stop bleeding. Decoction taken for convulsions, and as a stimulant [Ojibwa: 47].|
76	http://data.canadensys.net/vascan/taxon/5373	single	Athyrium filix-femina (L.) Roth	Dryopteridaceae		Herb	Roots: Mixed with Urtica gracilis in a decoction used to treat stoppage of urine [Ojibwa: 47]. Dried, made into a powder and used to heal sores. Tea used to ease milk flow in patients with caked breast [Ojibwa: 87].|
77	http://data.canadensys.net/vascan/taxon/5698	single	Baptisia tinctoria (L.) R. Br.	Fabaceae		Herb	Medicinal plant [Ojibwa: 86]. |Roots: Mixed with Pyrola uliginosa, Galium aperine, Aralia racemosa, Streptopus amplexifolius, Acer pennsylvanicum, and Eupatorium perfoliatum in small quantities, steeped and drunk in gonorrhea, kidney problems, and blood spitting [Algonquians: 63]. |Rhizomes: Powder use as an emetic, cathartic, and on ulcers and syphilitic sores [Cree: 74].
78	http://data.canadensys.net/vascan/taxon/3667	single	Berberis vulgaris L.	Berberidaceae		Shrub	Roots or bark: Mashed and applied to ulcerated gums and sore throat [Algonquians: 63].|
79	http://data.canadensys.net/vascan/taxon/3685	single	Betula alleghaniensis Britton	Betulaceae	B. lutea Michx. f.	Tree	Bark: Infusion taken for dysentery [Algonquin: 75]. Used in rheumatism, also chewed or steeped and used against diarrhoea, indigestion and stomach cramps [Mi'kmaq: 62]. Used to make plasters [Innu: 72].||
80	http://data.canadensys.net/vascan/taxon/3687	single	Betula glandulosa Michx.	Betulaceae		Shrub	Whole plant: Tea taken to treat stomach problems [Dene: 100].|Inner bark: Used to treat stomach problems [Dene: 100].|Leaves: Used to treat insect bites [Dene: 100]. |Twigs: Chewed and applied to deep cuts [Chipewyan: 92].
81	http://data.canadensys.net/vascan/taxon/3689	single	Betula lenta L.	Betulaceae		Tree	Medicinal plant [Algonquin: 69].|Bark: Mixed with beech (Fagus grandifolia) and red-osier dogwood (Cornus stolonifera) as a remedy for pulmonary trouble. Decoction used against pneumonia and diarrhoea [Chippewa: 85]. |Sap: Drunk in tiredness [55].
82	http://data.canadensys.net/vascan/taxon/3693	single	Betula nana L.	Betulaceae		Shrub	Twigs: Fresh twigs chewed and put on a deepcut to stop bleeding [Dene: 13].|Stem and leaves: Boiled to make a weight loss tea [Dene: 13].
83	http://data.canadensys.net/vascan/taxon/3692	single	Betula nana L. ssp. exilis (Sukaczev) Hultén	Betulaceae	B. exilis Sukaczev	Shrub	Inner bark: Mixed with Acer saccharinum in a decoction taken as a diuretic [Ojibwa: 84]. ||
84	http://data.canadensys.net/vascan/taxon/3695	single	Betula neoalaskana Sarg.	Betulaceae		Shrub	Leaves: Chewed and plastered on wasp stings to extract the poison [Chipewyan: 92].|
85		none	Betula nigra L.	Betulaceae		Tree	Bark: Decoction taken in stomach pain [Ojibwa: 47].|
86	http://data.canadensys.net/vascan/taxon/3697	single	Betula papyrifera Marsh.	Betulaceae		Tree	Sapling used to reduce swelling caused by a bee sting [Dene: 101].|Leaves: Chewed and plastered on wasp stings to extract the poison [Dene: 13; Chipewyan: 92]. Used to treat insect bites [Dene: 100]. |Stem or branch: Decoction taken in teething sickness [Cree: 95]. Dried twigs used to clean out a boil [Dene: 101]. Boiled and taken as a tea to treat stomach ailments [Dene: 99].|Buds: Mixed with lard and applied as an ointment [Cree: 93].|Wood: Dried, finely powdered rotten wood used as baby powder [Cree: 94, 95; Metis: 13]. Decoction used in back pain or to induce lactation [Cree: 95]. Boiled and water used as a topical cleanser [Cree: 93].|Wood and inner bark: Decoction used to treat "women's troubles" [Cree: 95]. |Inner bark: Used to ease teething pain [Cree, Metis: 13]. Grated and eaten with balsam fir as a beneficial to diet [Montagnais: 60]. Steam from tea inhaled to treat asthma [Cree: 13], drunk for "women's troubles" [Metis: 13], or used as a gargle for tonsillitis, sore throat, and cold [Cree, Metis: 13]. Boiled and used as a poultice to treat burns and wounds [Cree, Metis: 13]. Scraping from the outside of the innermost bark layer put in water and applied to infected cuts [Malecite: 65]. Dried, ground and added to an ointment made from pitch and grease to treat persistent scabs and rashes, and boiled to make a wash to treat skin rash and other skin sores [Cree: 95]. Tea used to treat stomach problems [Dene: 100]. Boiled and tea smeared on burns, or drunk to cure menstrual cramps, cough and cold, back pain. Ashes smeared on abscesses [Dene: 101].|Bark: Mixed with another plant in a decoction used by women who cannot conceive a child. Powdery outer layer sprinkled on a sprained ankle before bandaging it [Cree: 13]. Used as a cast for a broken arm or leg, a sprained ankle, or swollen limbs [Cree: 13; Dene: 101]. Steamed and peeled to produce thin sheets suitable for bandages [Metis: 13; Cree: 95]. Dried and used as baby powder [Ojibwa: 89]. Tea used for diarrhoea [Montagnais: 71]. White powder on the bark (lichens) used for diaper rash and other skin rashes [Algonquin: 69]. Compress used to treat abscesses, boiled and used against impetigo [Cree: 80].|Roots: Mixed with other plants in a decoction drunk to relieve menstrual cramps, a different mix is used as a heart medicine [Dene: 13]. Tea used to treat snow blindness [Dene: 99].|Sap: Used as a cough medicine, warmed and taken as a tea for general health [Dene: 17]. Tea drunk for cough and breathing problems [Dene: 101].
87	http://data.canadensys.net/vascan/taxon/3701	single	Betula pubescens Ehrh.	Betulaceae	B. alba L.	Tree	Wood: White rotten wood boiled in a decoction of Ledum latifolium, dried, powdered and used in dermatological problems [Cree: 42]. |Buds: Used in gonorrhoea [Cree: 74].||Bark: Mixed with Tsuga canadensis and pine bark in an infusion used in treatment of consumption and other lung troubles [Cree: 74]. Root bark and maple sugar cooked together to make a soothing syrup to alleviate stomach cramps [Ojibwa: 87].
88	http://data.canadensys.net/vascan/taxon/3703	single	Betula pumila L. var. glandulifera Regel.	Betulaceae	B. glandulifera (Regel) Butler	Tree	Cones: Put on coals and used as an incense to cure catarrh. Tea drunk during menstruation and for strengthening during childbirth [Ojibwa: 87]. |Twigs: Chewed and put on a deep cut [Chipewyan: 92].|
89	http://data.canadensys.net/vascan/taxon/6973	single	Boschniakia rossica (Cham. & Schltdl.) Fedtsch.	Orobanchaceae		Herb	Roots: Boiled and drunk to cure stomach problems [Dene: 98]. White central part of roots or new plants referred to as "potatoes" boiled and eaten to increase appetite or relieve stomach ache [Dene: 99] or chewed as a general medicine. |
90	http://data.canadensys.net/vascan/taxon/3868	single	Botrychium virginianum (L.) Sw.	Ophioglossaceae		Herb	Used for lung trouble and consumption [Ojibwa: 87], and chorea [Abenaki: 67]. |Roots: Bruised and applied to cuts [Ojibwa: 44, 84]. Poultice applied to snake bite [Ojibwa: 47].
91	http://data.canadensys.net/vascan/taxon/911	single	Brassica sp.	Brassicaceae		Herb	Used in rheumatism [Mi'kmaq: 62].|
