id	_vascanTaxonID	_part	_medicinalUse
57	http://data.canadensys.net/vascan/taxon/2848		Leaves: Infusion taken in cough [Ojibwa: 47].
58	http://data.canadensys.net/vascan/taxon/15868		Infusion used as a wash for rheumatism and general illnesses [Ojibwa: 19].
58	http://data.canadensys.net/vascan/taxon/15868		Bark: Decoction used for blood problems [Ojibwa: 19]. 
58	http://data.canadensys.net/vascan/taxon/15868		Leaves: Smoked to induce intoxication [Ojibwa: 86].
59	http://data.canadensys.net/vascan/taxon/5492		Whole plant: Mixed with that Vaccinium myrtilloides in a tea taken to trigger menstruation [Cree: 95].
59	http://data.canadensys.net/vascan/taxon/5492		Stem: Mixed with Vaccinum myrtilloides in a decoction taken to prevent miscarriage and speed up recovery after childbirth [Cree: 95]. 
59	http://data.canadensys.net/vascan/taxon/5492		Stem, leaves and fruits: Decoction drunk for pain in the back and sprained back [44]. Leaves and fruits: Tonic [Mi'kmaq: 62]. 
59	http://data.canadensys.net/vascan/taxon/5492		Leaves: Decoction drunk to treat bladder and kidney problems [Metis: 13]. Dried and pulverized and combined with tobacco or red willow and smoked with a pipe to treat headache [Chippewa: 47] or intoxication [Ojibwa: 86]. 
59	http://data.canadensys.net/vascan/taxon/5492		Fruits: Mixed with grease and taken against diarrhoea [Cree: 95]. 
59	http://data.canadensys.net/vascan/taxon/5492		Roots: Tea drunk to treat a persistent cough [Dene: 13; Chipewyan: 92]. Mixed with herbs and given in excessive menstrual bleeding [Cree: 95].
59	http://data.canadensys.net/vascan/taxon/5492		Bark: Tea with bark and root of Salix discolour, Pinus strobus, Quercus rubra and Pinus banksiana given in fainting and fits [Ojibwa: 86].
60	http://data.canadensys.net/vascan/taxon/2674		General medicine [Ojibwa: 86]. Steeped to make a liniment for external use [Mi'kmaq: 44; Algonquians: 63]. Scraped, pounded, moistened and applied as a poultice on abscesses and boils [Malecite: 65]. 
60	http://data.canadensys.net/vascan/taxon/2674		Root bulbs: Used to treat tuberculosis and as a general stomach medicine [Mi'kmaq: 62]. 
60	http://data.canadensys.net/vascan/taxon/2674		Roots: Decoction used to treat sore eyes [Ojibwa: 47, 86].
61			Roots: Steeped and used for fits [Algonquians: 63].
62	http://data.canadensys.net/vascan/taxon/2853		Flowers: Petals mixed with grease or oil to make an ointment used to rub aching muscles [Dene: 100]. 
62	http://data.canadensys.net/vascan/taxon/2853		Above-ground parts: Tea used to treat skin rash [Dene: 100]. 
63	http://data.canadensys.net/vascan/taxon/2878		Entire top of plant boiled and used as a warm compress to treat sprain of strained muscles [Ojibwa: 47].
64	http://data.canadensys.net/vascan/taxon/2885		Roots: Chewed and juice swallowed as an emetic or to treat a sore throat [Dene: 13]. Tea drunk against constipation [Ojibwa: 19]. Chewed to cure sore throat or to induce vomiting [Chipewyan: 92].
65	http://data.canadensys.net/vascan/taxon/2890		Leaves and flowers: Dried, steeped in water and taken to treat heart palpitation. Chewed and used as a poultice to stop bleeding from wounds [Ojibwa: 47].
65	http://data.canadensys.net/vascan/taxon/2890		Leaves: Chewed to treat heart palpitation. Dried, steeped and taken to treat dysentery [Ojibwa: 47].
65	http://data.canadensys.net/vascan/taxon/2890		Leaves and stalks: Decoction taken in amenorrhoea [Ojibwa: 47].
65	http://data.canadensys.net/vascan/taxon/2890		Leaves, stalks and roots: Decoction taken to ease labor [Ojibwa: 47]. 
65	http://data.canadensys.net/vascan/taxon/2890		Root: Mixed with Dirca palustris in a decoction used as hair ointment. Decoction taken in amenorrhoea. Strong decoction used as a bath for strengthening children or elders [Ojibwa: 47].
66	http://data.canadensys.net/vascan/taxon/2891		Leaves: Rubbed on the skin as an insect repellant [Cree, Metis: 13]. Boiled leaves used as a poultice to treat skin problems, including promoting healing of burns with limited scarring [Cree: 13]. Tea drunk to relieve back pain caused by kidney trouble, to rid the body of intestinal worms, as a diuretic to treat bladder infections and other urinary disorders, to relieve the body of toxins, as a tonic to promote healing, as a gargle to treat a sore throat, as a wash for wounds and to clear blurred vision, and as a bath for sore feet, rheumatism, or arthritis [Metis: 13]. Chewed to freshen the breath [Cree: 13]. Decoction used in fever and headache [Cree: 95]. Dried, scrumbled, and placed on a hot stone, and fumes used as a disinfectant [Ojibwa: 47].
66	http://data.canadensys.net/vascan/taxon/2891		Roots: Mixed with Rosa arkansana, Astragalus crassicarpus and Polygola senega in a decoction used to stop bleeding from wounds, as a tonic, stimulant and antidote. Decoction used as an anti-convulsive [Ojibwa: 47].
67	http://data.canadensys.net/vascan/taxon/2902		Flowers: Dried and placed on coals, fumes act as an antidote for "bad medicine" [Ojibwa: 47]. 
68	http://data.canadensys.net/vascan/taxon/2905		Roots: Boiled and drunk to treat backpain [Dene: 98].
68	http://data.canadensys.net/vascan/taxon/2905		Decoction used for stomach troubles, cold, worms, and other ailments [44].
69	http://data.canadensys.net/vascan/taxon/2912		Tea used for cold and sore throat. Steam inhaled to clear nasal passages [Dene: 99]. Used to treat congested chest and to clear a stuffy head or nose [Dene: 100]. 
69	http://data.canadensys.net/vascan/taxon/2912		Flowers: Boiled and drunk to treat cough and liver ailments [Dene: 98].
70	http://data.canadensys.net/vascan/taxon/2698		Roots: Used as general medicine [Ojibwa: 85, 87]. Remedies for bruises and contusions [Algonquians: 63]. Tea drunk for fever and convulsions in infants [Algonquin: 69]. Steeped and given in cramps [Malecite: 65]. Used as cough medicine [Abenaki: 67]. Mixed with Plantago major to make a poultice used to treat inflamed skin. Dried, mashed and applied as a poultice on fractures [Ojibwa: 47].  
70	http://data.canadensys.net/vascan/taxon/2698		Rhizomes and roots: Used as a carminative [Ojibwa: 88] or as a remedy for stomach troubles [44].
71	http://data.canadensys.net/vascan/taxon/2711		Roots: Used as a "female remedy" [Ojibwa: 87]. Decoction used in confinement [Ojibwa: 47]. 
72	http://data.canadensys.net/vascan/taxon/2713		Roots: Used as a diaphoretic and cold medicine [Penobscot: 44]. Eaten raw for pulmonary troubles, chewed and put on wounds or pulverized on wounds, and also applied as a remedy for old obstinate sores [44]. 
73			Roots: Tea taken in stomach troubles [Ojibwa: 87]. 
74	http://data.canadensys.net/vascan/taxon/5633		Roots: Chewed and juice swallowed to treat stomachache, cramps or stomach flu [Cree: 95].
75	http://data.canadensys.net/vascan/taxon/5650		Roots: Mixed with Artemisia frigida, Rosa arkansana and Polygola senega in a decoction applied to wounds to stop bleeding. Decoction taken for convulsions, and as a stimulant [Ojibwa: 47].
76	http://data.canadensys.net/vascan/taxon/5373		Roots: Mixed with Urtica gracilis in a decoction used to treat stoppage of urine [Ojibwa: 47]. Dried, made into a powder and used to heal sores. Tea used to ease milk flow in patients with caked breast [Ojibwa: 87].
77	http://data.canadensys.net/vascan/taxon/5698		Medicinal plant [Ojibwa: 86]. 
77	http://data.canadensys.net/vascan/taxon/5698		Roots: Mixed with Pyrola uliginosa, Galium aperine, Aralia racemosa, Streptopus amplexifolius, Acer pennsylvanicum, and Eupatorium perfoliatum in small quantities, steeped and drunk in gonorrhea, kidney problems, and blood spitting [Algonquians: 63]. 
77	http://data.canadensys.net/vascan/taxon/5698		Rhizomes: Powder use as an emetic, cathartic, and on ulcers and syphilitic sores [Cree: 74].
78	http://data.canadensys.net/vascan/taxon/3667		Roots or bark: Mashed and applied to ulcerated gums and sore throat [Algonquians: 63].
79	http://data.canadensys.net/vascan/taxon/3685		Bark: Infusion taken for dysentery [Algonquin: 75]. Used in rheumatism, also chewed or steeped and used against diarrhoea, indigestion and stomach cramps [Mi'kmaq: 62]. Used to make plasters [Innu: 72].
80	http://data.canadensys.net/vascan/taxon/3687		Whole plant: Tea taken to treat stomach problems [Dene: 100].
80	http://data.canadensys.net/vascan/taxon/3687		Inner bark: Used to treat stomach problems [Dene: 100].
80	http://data.canadensys.net/vascan/taxon/3687		Leaves: Used to treat insect bites [Dene: 100]. 
80	http://data.canadensys.net/vascan/taxon/3687		Twigs: Chewed and applied to deep cuts [Chipewyan: 92].
81	http://data.canadensys.net/vascan/taxon/3689		Medicinal plant [Algonquin: 69].
81	http://data.canadensys.net/vascan/taxon/3689		Bark: Mixed with beech (Fagus grandifolia) and red-osier dogwood (Cornus stolonifera) as a remedy for pulmonary trouble. Decoction used against pneumonia and diarrhoea [Chippewa: 85]. 
81	http://data.canadensys.net/vascan/taxon/3689		Sap: Drunk in tiredness [55].
82	http://data.canadensys.net/vascan/taxon/3693		Twigs: Fresh twigs chewed and put on a deepcut to stop bleeding [Dene: 13].
82	http://data.canadensys.net/vascan/taxon/3693		Stem and leaves: Boiled to make a weight loss tea [Dene: 13].
83	http://data.canadensys.net/vascan/taxon/3692		Inner bark: Mixed with Acer saccharinum in a decoction taken as a diuretic [Ojibwa: 84]. 
84	http://data.canadensys.net/vascan/taxon/3695		Leaves: Chewed and plastered on wasp stings to extract the poison [Chipewyan: 92].
85			Bark: Decoction taken in stomach pain [Ojibwa: 47].
86	http://data.canadensys.net/vascan/taxon/3697		Sapling used to reduce swelling caused by a bee sting [Dene: 101].
86	http://data.canadensys.net/vascan/taxon/3697		Leaves: Chewed and plastered on wasp stings to extract the poison [Dene: 13; Chipewyan: 92]. Used to treat insect bites [Dene: 100]. 
86	http://data.canadensys.net/vascan/taxon/3697		Stem or branch: Decoction taken in teething sickness [Cree: 95]. Dried twigs used to clean out a boil [Dene: 101]. Boiled and taken as a tea to treat stomach ailments [Dene: 99].
86	http://data.canadensys.net/vascan/taxon/3697		Buds: Mixed with lard and applied as an ointment [Cree: 93].
86	http://data.canadensys.net/vascan/taxon/3697		Wood: Dried, finely powdered rotten wood used as baby powder [Cree: 94, 95; Metis: 13]. Decoction used in back pain or to induce lactation [Cree: 95]. Boiled and water used as a topical cleanser [Cree: 93].
86	http://data.canadensys.net/vascan/taxon/3697		Wood and inner bark: Decoction used to treat "women's troubles" [Cree: 95]. 
86	http://data.canadensys.net/vascan/taxon/3697		Inner bark: Used to ease teething pain [Cree, Metis: 13]. Grated and eaten with balsam fir as a beneficial to diet [Montagnais: 60]. Steam from tea inhaled to treat asthma [Cree: 13], drunk for "women's troubles" [Metis: 13], or used as a gargle for tonsillitis, sore throat, and cold [Cree, Metis: 13]. Boiled and used as a poultice to treat burns and wounds [Cree, Metis: 13]. Scraping from the outside of the innermost bark layer put in water and applied to infected cuts [Malecite: 65]. Dried, ground and added to an ointment made from pitch and grease to treat persistent scabs and rashes, and boiled to make a wash to treat skin rash and other skin sores [Cree: 95]. Tea used to treat stomach problems [Dene: 100]. Boiled and tea smeared on burns, or drunk to cure menstrual cramps, cough and cold, back pain. Ashes smeared on abscesses [Dene: 101].
86	http://data.canadensys.net/vascan/taxon/3697		Bark: Mixed with another plant in a decoction used by women who cannot conceive a child. Powdery outer layer sprinkled on a sprained ankle before bandaging it [Cree: 13]. Used as a cast for a broken arm or leg, a sprained ankle, or swollen limbs [Cree: 13; Dene: 101]. Steamed and peeled to produce thin sheets suitable for bandages [Metis: 13; Cree: 95]. Dried and used as baby powder [Ojibwa: 89]. Tea used for diarrhoea [Montagnais: 71]. White powder on the bark (lichens) used for diaper rash and other skin rashes [Algonquin: 69]. Compress used to treat abscesses, boiled and used against impetigo [Cree: 80].
86	http://data.canadensys.net/vascan/taxon/3697		Roots: Mixed with other plants in a decoction drunk to relieve menstrual cramps, a different mix is used as a heart medicine [Dene: 13]. Tea used to treat snow blindness [Dene: 99].
86	http://data.canadensys.net/vascan/taxon/3697		Sap: Used as a cough medicine, warmed and taken as a tea for general health [Dene: 17]. Tea drunk for cough and breathing problems [Dene: 101].
87	http://data.canadensys.net/vascan/taxon/3701		Wood: White rotten wood boiled in a decoction of Ledum latifolium, dried, powdered and used in dermatological problems [Cree: 42]. 
87	http://data.canadensys.net/vascan/taxon/3701		Buds: Used in gonorrhoea [Cree: 74].
87	http://data.canadensys.net/vascan/taxon/3701		Bark: Mixed with Tsuga canadensis and pine bark in an infusion used in treatment of consumption and other lung troubles [Cree: 74]. Root bark and maple sugar cooked together to make a soothing syrup to alleviate stomach cramps [Ojibwa: 87].
88	http://data.canadensys.net/vascan/taxon/3703		Cones: Put on coals and used as an incense to cure catarrh. Tea drunk during menstruation and for strengthening during childbirth [Ojibwa: 87]. 
88	http://data.canadensys.net/vascan/taxon/3703		Twigs: Chewed and put on a deep cut [Chipewyan: 92].
89	http://data.canadensys.net/vascan/taxon/6973		Roots: Boiled and drunk to cure stomach problems [Dene: 98]. White central part of roots or new plants referred to as "potatoes" boiled and eaten to increase appetite or relieve stomach ache [Dene: 99] or chewed as a general medicine. 
90	http://data.canadensys.net/vascan/taxon/3868		Used for lung trouble and consumption [Ojibwa: 87], and chorea [Abenaki: 67]. 
90	http://data.canadensys.net/vascan/taxon/3868		Roots: Bruised and applied to cuts [Ojibwa: 44, 84]. Poultice applied to snake bite [Ojibwa: 47].
91	http://data.canadensys.net/vascan/taxon/911		Used in rheumatism [Mi'kmaq: 62].
92	http://data.canadensys.net/vascan/taxon/2677		Compress applied to burns [Montagnais: 71].
92	http://data.canadensys.net/vascan/taxon/2677		Rhizomes: Used topically to treat sore legs [Dene: 13]. Chewed to treat sore mouth, powder put on sores [Dene: 98]. 
92	http://data.canadensys.net/vascan/taxon/2677		Stem: Used to treat sore legs [Cree: 95].
